Coverage_%,Accuracy_ScoreGap,Accuracy_MaxScore,Accuracy_Random
26.95086705202312,28.686327077747993,24.932975871313673,28.686327077747993
27.02312138728324,28.609625668449194,24.86631016042781,28.609625668449194
27.095375722543352,28.799999999999997,24.8,28.799999999999997
27.167630057803464,28.723404255319153,25.0,28.723404255319153
27.239884393063583,28.912466843501328,24.93368700265252,28.912466843501328
27.3121387283237,28.835978835978835,24.867724867724867,28.835978835978835
27.38439306358382,28.759894459102902,24.80211081794195,28.759894459102902
27.45664739884393,28.947368421052634,24.736842105263158,28.947368421052634
27.528901734104043,28.871391076115486,24.671916010498688,28.871391076115486
27.601156069364162,28.79581151832461,24.60732984293194,28.79581151832461
27.673410404624278,28.720626631853786,24.804177545691903,28.720626631853786
27.74566473988439,28.645833333333332,24.739583333333336,28.645833333333332
27.81791907514451,28.57142857142857,24.935064935064936,28.57142857142857
27.89017341040462,28.497409326424872,24.870466321243523,28.497409326424872
27.96242774566474,28.42377260981912,24.8062015503876,28.42377260981912
28.034682080924856,28.350515463917525,24.742268041237114,28.350515463917525
28.10693641618497,28.53470437017995,24.67866323907455,28.53470437017995
28.179190751445088,28.46153846153846,24.615384615384617,28.46153846153846
28.2514450867052,28.388746803069054,24.55242966751918,28.388746803069054
28.32369942196532,28.316326530612244,24.489795918367346,28.316326530612244
28.395953757225435,28.498727735368956,24.427480916030532,28.498727735368956
28.468208092485547,28.426395939086298,24.36548223350254,28.426395939086298
28.540462427745666,28.607594936708864,24.30379746835443,28.607594936708864
28.61271676300578,28.535353535353536,24.242424242424242,28.535353535353536
28.684971098265894,28.463476070528966,24.43324937027708,28.463476070528966
28.757225433526013,28.391959798994975,24.371859296482413,28.391959798994975
28.829479768786126,28.32080200501253,24.31077694235589,28.32080200501253
28.901734104046245,28.249999999999996,24.25,28.249999999999996
28.973988439306357,28.179551122194514,24.189526184538654,28.179551122194514
29.046242774566473,28.109452736318406,24.378109452736318,28.109452736318406
29.118497109826592,28.03970223325062,24.56575682382134,28.03970223325062
29.190751445086704,28.217821782178216,24.504950495049506,28.217821782178216
29.263005780346823,28.14814814814815,24.444444444444443,28.14814814814815
29.335260115606935,28.078817733990146,24.38423645320197,28.078817733990146
29.40751445086705,28.00982800982801,24.57002457002457,28.00982800982801
29.47976878612717,28.186274509803923,24.509803921568626,28.186274509803923
29.552023121387283,28.361858190709043,24.449877750611247,28.361858190709043
29.6242774566474,28.292682926829265,24.634146341463413,28.292682926829265
29.696531791907514,28.223844282238442,24.817518248175183,28.223844282238442
29.76878612716763,28.155339805825243,24.75728155339806,28.155339805825243
29.84104046242775,28.329297820823246,24.69733656174334,28.329297820823246
29.91329479768786,28.26086956521739,24.637681159420293,28.26086956521739
29.985549132947973,28.19277108433735,24.57831325301205,28.19277108433735
30.057803468208093,28.365384615384613,24.519230769230766,28.365384615384613
30.13005780346821,28.297362110311752,24.46043165467626,28.297362110311752
30.20231213872832,28.22966507177033,24.641148325358852,28.22966507177033
30.27456647398844,28.400954653937948,24.821002386634845,28.400954653937948
30.346820809248555,28.333333333333332,24.761904761904763,28.333333333333332
30.41907514450867,28.50356294536817,24.70308788598575,28.50356294536817
30.491329479768787,28.436018957345972,24.644549763033176,28.436018957345972
30.5635838150289,28.368794326241137,24.58628841607565,28.368794326241137
30.63583815028902,28.30188679245283,24.528301886792452,28.30188679245283
30.70809248554913,28.235294117647058,24.705882352941178,28.235294117647058
30.78034682080925,28.4037558685446,24.647887323943664,28.4037558685446
30.852601156069365,28.337236533957842,24.59016393442623,28.337236533957842
30.924855491329478,28.27102803738318,24.53271028037383,28.27102803738318
30.997109826589597,28.205128205128204,24.475524475524477,28.205128205128204
31.069364161849713,28.37209302325581,24.418604651162788,28.37209302325581
31.141618497109825,28.306264501160094,24.361948955916475,28.306264501160094
31.213872832369944,28.240740740740737,24.305555555555554,28.240740740740737
31.286127167630056,28.17551963048499,24.249422632794456,28.17551963048499
31.358381502890175,28.110599078341014,24.193548387096776,28.110599078341014
31.430635838150287,28.045977011494255,24.137931034482758,28.045977011494255
